text,id,emoji
good morning ☺,1.1784552221898834e+18,☺
stole ik gonna flop anyway    drop 5 recent emojis let followers decide ur dom switch sub     😳😳😳😳😳,1.1784551784056586e+18,😳 🏳️‍🌈 😫 💕 ☺
nudes nice course perfect model 😚😚😚,1.1784551496704899e+18,😚 ☺ 😚
nice lady ☺☺☺☺☺,1.1784551418228163e+18,☺ ❤ ❤ ❤ ❤
    shannon hard gain weight around  😯 oh canada meet alaska sister resisters 😯😯 😯  …,1.178455088647594e+18,😯 ☺ 💞 🌊
return solid food beyond 6pm diet policy yesterday made dizzy morning fighting ☺,1.178455065209688e+18,☺
 aah ok nothing different lets keep talking ☺☺ another hamava moment☺ …,1.178455037225382e+18,☺ 😊 😂
thank steve wonderful evening week ☺☺,1.1784549613043302e+18,☺ 🌞
perfect scores pocket friendly rates  dm help got ☺ ,1.178454899769643e+18,☺
winter coming ☺,1.1784548228545167e+18,☺
love popcorn best snack eatsatisfied popping microwaveand perfect movie dates dates general ☺,1.178454629828436e+18,☺
treasure 13 debut date ygtb finale see january 18 2020 boys ☺,1.1784546279911875e+18,☺
happy working ☺,1.1784546083786135e+18,☺
fine ☺,1.1784545917693993e+18,☺
amen🙏🙏🙏🙏,1.178454586144641e+18,🙏 🙏 ☺ ❤
truth☺☺☺☺,1.17845454374024e+18,☺ ☺ ☺ ☺
baby ☺☺☺  …,1.178454495375872e+18,☺ ☺ ☺
think ☺ usually main brigitte,1.1784541292464988e+18,☺
well  blessed week ☺  …,1.1784541182618255e+18,☺
dessins ☺ assassins creed ☺☺☺ aigle  ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺,1.178454080135598e+18,☺ ☺ ☺ ☺ ☺ ☺ ☺ 🙄 ☺ 🙄 🙄 🙄 🙄 ☺ ☺ ☺ 😊 😉 😉
playwhataml amazing follow tweet playwhataml itll worth ☺☺☺☺,1.178454036095361e+18,☺ ❤ ❤ ❤
aaaaarrrggggghhhhh 😍😍😍😍😍😍😍  …,1.1784540131398e+18,😍 ☺ 😚 😊 🤣 😂 😅
never happy anyone come back  ,1.178453982110462e+18,☺ ☺ ☺ ☺
thank siz☺,1.178453912275153e+18,☺
nice heals pistols whips ☺,1.1784538186710098e+18,☺
  good morning  ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺,1.1784537948766044e+18,☺ 😁 😘 🤗 😊 🤗 💜 💜 💜 💜 💜 💜 💜 💜 🎋
cute puppies 🐕🐕🐕,1.178453706787971e+18,🐕 🐕 ☺
good morning ☺,1.178453619420496e+18,☺
hey follow please   te amo 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷   playwhatami  ,1.1784535880010752e+18,🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 😍 🇧🇷 😍 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 ☺ 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍
galiiiiing☺,1.178453489048965e+18,☺
tasty ☺,1.1784534574825715e+18,☺
dearmom thanks everything gave ☺,1.1784533262302208e+18,☺
rare gem ☺☺,1.17845327976593e+18,☺ 💛
wife argue far less since realized shouting upsets dog☺,1.1784531481738322e+18,☺
reminder god isnt real neither human rights ☺,1.178453135012049e+18,☺
di sciencedirect  researchgate  emerald  scopus  google scholar  mendeley    nanti download di schi hub doi nya di copy    ☺,1.1784531069058621e+18,☺
good night loves 🤪🤪liveme 🤪mari mangini🤪  …,1.1784529233088102e+18,🤪 ☺ 🦁 🔥
would fear failure ☺,1.1784529201293394e+18,☺
two look awesome together  😍😍,1.1784528452066547e+18,😍 ☺
make complete☺☺☺,1.1784528339574948e+18,☺ 🐹 🎶
yess melinda rescue ☺,1.1784527944177992e+18,☺
shape 🤔🤔,1.1784527692184003e+18,🤔 ☺
hey   yall need playwhatiam ☺,1.1784525842496143e+18,☺
crying 😢out loud put crayon stop watching cartoonsand eating mcdonalds serious😢😢😢😢😢😢😢😢😢😢😢 mean going jail  …,1.178452496093565e+18,😢 😁 😂 😃 😄 😂 ☺ 😊 😆 😁 😀 😊
im living liberia🇱🇷 🇱🇷🇱🇷,1.1784524607232287e+18,🇱🇷 ☺ ☺
happy aniversary hope guys happiest days together ☺☺☺☺☺,1.178452408684499e+18,☺ 💟 🌷 🌹 🌺
cute babe☺☺☺,1.178452271643988e+18,☺ 😍 💕
thank 🙏  🙏 🙏,1.17845220193459e+18,🙏 ☺ ♥
7 hours sleep ☺ thank another gift life ☺☺ good morning sa naka leave sa work today like me☺ end september na yih,1.1784521969600387e+18,☺ 🙏 😇 😅
cute getting big 😍😍😍😍,1.1784521547906253e+18,😍 ☺ ❤ ♠
hiii☺ way always see name popping always cute see wow someone actually liked tweet notification lol,1.1784520207952323e+18,☺
  hey love prompt done due time ☺,1.17845200734831e+18,☺
❤ hi friends time break yet ❤    check easy make icecold pomegranate cherries mocktail garnished spring mint ❤    recipe ☞  … ❤     ❤ cheers pestochampion ❤,1.178451967183589e+18,❤ ☀ ❤ ☺ ☀ ☀
sis nephew watching ☺☺,1.1784519507503104e+18,☺ 💜
☺ bull choose  ☺☺ episodechooseyourstory  time cryptocurrency bitcoin☺ crypto cash money entrepreneur business blockchain johannesburg drake justinbieber southafrica bbc…  …,1.1784519413298176e+18,☺ 🤷🏽‍♂️ 🤷🏽‍♂️ 
hello angeles walang traffic sana always ☺,1.1784519409942403e+18,☺
good☺rainy☺morning☺fb☺☺friends  a☺blessed☺monday all☺☺☺,1.1784517169135206e+18,☺ 💧 ☁ 👭 👬 ☝ 🙏 💖 💖 💖
cristo vive ☺☺☺,1.1784515851873567e+18,☺ 😊 😄
rindu  pnting happy life  happy working💃💃💃💃,1.1784515239252375e+18,💃 💃 💃 ☺
saw something type food served rosh hashanah traditional stuff im jewish  looked like pretty good eats ☺,1.1784513287894385e+18,☺
moderated church today one sister end service tells prayed earnestly morning although expecting see church today feel new energy go things stumped ☺☺,1.1784512055316193e+18,☺ 🙂
bears 🐻🐻 🐻,1.178451157422891e+18,🐻 🐻 ☺
  hope day good far mine great thinking chrisredfield total blush mode ☺☺☺ ,1.1784511380493926e+18,☺ 😚 😘
first date restaurant second date home one cook lets save money ☺,1.178451126313726e+18,☺
ive crush ☺☺,1.1784510905153372e+18,☺ 💘
goodnight czech republic goddess ☺☺☺☺☺☺☺☺,1.178451029949583e+18,☺ 😍 😍 🔥 🔥 💗 💗 💗
add sugar give please☺,1.178451024773861e+18,☺
yes omg lets friends itd make happy idk works tho lmao hi☺,1.178450887146197e+18,☺
great moment remember time harry followed fan interesting bio ☺ ,1.178450745944879e+18,☺
good morning chogyul ☺ ,1.178450704257581e+18,☺
think forgive maybe excited thats also love maybe actually bad intentions 🙏🙏🙏 btw merci paris pour tout votre amour à jennie 🙏🙏🙏,1.178450704106541e+18,🙏 👼 ☺ ❤ ❤ ❤
selamat pagi    nice day  always happy ☺☺,1.1784506964142244e+18,☺ 💙
heart sharing 7 colours feelings  love♥ sadness♥ happines♥ truth♥ faith♥ secret♥ respect♥,1.178450691288789e+18,♥ ☹ ☺ ♣ ♠ ♉ ♥
cake batter ice cream ☺,1.1784506012120307e+18,☺
respect opinion even though people platform good day ☺,1.178450503816102e+18,☺
theyll eventually fine ☺,1.1784504762258432e+18,☺
thanks☺ ,1.1784504317663887e+18,☺
thank u ☺☺,1.178450329823826e+18,☺ ✨
earning cryptocurrency selling stuff   join using code cmhkvj extra 100 xnk listed ☺ kraft bubble mailers bubble envelopes 4x8 inch padded mailers pack 50 ☺  ,1.178450189075538e+18,☺ ☺
yeah say starting live heaven earth  glad got taste ☺,1.1784501709897603e+18,☺
baby cuteee☺☺,1.178450168448e+18,☺ 😍
happen either way guess ☺,1.1784501446745088e+18,☺
ywc dey turn ☺,1.1784500298429604e+18,☺
glad hear chilly drizzling day didnt get anything done outside like wanted know ☺,1.178449932002435e+18,☺
fyi best thing ive ever read makes ridiculously happy ☺  …,1.1784497603505603e+18,☺
feeling tariq getting beat ☺ powertv,1.1784497045076419e+18,☺
belated birthday wishes bob newhart watched    tv series also time big bang theory  great humor  thanks bob👏👏 👏👏 👏 👏👏,1.1784496781464576e+18,👏 👏 ☺ ❤ 🎂 🎉 🎈
hey follow please   say hi please 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷   playwhatami  ,1.178449461229564e+18,🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 😍 🇧🇷 😍 😍 😍 🇧🇷 🇧🇷 😍 🇧🇷 😍 😍 🇧🇷 😍 🇧🇷 😍 🇧🇷 😍 😍 🇧🇷 ☺ 🇧🇷 ☺ 🇧🇷
awh thank ☺☺☺,1.178449405562835e+18,☺ 👋 💜
hi authors bloggers ☺,1.1784493247845376e+18,☺
💐💐💐heaven always us 💐💐its another morning guys end month 💐september 💐💐💐💐💐💐💐💐💐💐monday 💐 take care always sweethearts 💐💐💐,1.1784492628263936e+18,💐 💐 💐 😉 🙏 👉 👈 🏵 🏵 🌸 🏵 🏵 ☺ ☺ ☺ ☺ ❤ ❤ ❤ ❤
  aint shit mya layin bed watching football 🛏 go church todaysunday aint shit else do🛏,1.1784490428394086e+18,🛏 ☺
☺cool true men ,1.178449004176101e+18,☺
knew getting mauled zombies could hot ☺☺,1.1784489767958856e+18,☺ 💘
aw thanks you☺ lets hope keep old age lol,1.1784488952124457e+18,☺
playwhatami whydontwe             follow please☺☺,1.178448888111358e+18,☺ 😘
yay cant wait ☺☺☺☺,1.1784488069349908e+18,☺ 💟 💟 💟
thanks ☺ ,1.1784488060919235e+18,☺
lil fa ya ya grill starting trouble see north side rich claypool ☺ ready ,1.1784487976823398e+18,☺
good morning me☺☺☺ ,1.178448766682071e+18,☺ ☺ ☺
  youre seeing would press heart button pretty please ☺,1.1784487305523323e+18,☺
ur genuinely sweet funny ☺☺☺☺,1.1784487231579505e+18,☺ ☺ ✨ ✨
aww even ☺,1.1784487158470656e+18,☺
would like thank everyone donated project 🥰🥰 spreading love 🥰 thank much     still accepting donation 🥰 today last day 🥰  …,1.1784594377379963e+18,🥰 😭 ❤ 😅 🐥
      playwhatami pleasseeeeeeeeeeee❤❤❤❤❤❤,1.1784594342820332e+18,❤ ❤ ❤ ❤ ❤ ❤
one time favorite bigbang stages coz many reasons first solo song gd teasing vips ybdaetopri joining sing ji embracing dae bridge part love much looking j everything fun ❤❤   ,1.1784594328474952e+18,❤ 😭
loml ❤,1.1784594217704855e+18,❤
love thank ❤  …,1.1784594152733368e+18,❤
thank ❤,1.178459414656741e+18,❤
yeyyyy course ❤❤,1.1784594132684636e+18,❤ ❤
thank go enjoy much needed family time ❤,1.1784593964116582e+18,❤
miss much bruh❤❤❤  …,1.1784593918147052e+18,❤ ❤ 😔
friendship ships thatve come gives life 😂    ilu   😂 ,1.1784593897385329e+18,😂 ❤
lover ❤❤❤❤,1.1784593877882348e+18,❤ ❤ ❤ ❤
thank bby ❤,1.1784593828387471e+18,❤
gets better age well jealous ❤,1.178459381962285e+18,❤
maluma concert american airlines center like 20000 beautiful latina women walking around cannot contain 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,1.1784593793744036e+18,😍 😍 😍 😍 😍 ❤ 😍 ❤ 😍 ❤ 🔥 😍 🔥 ❤ 🔥 😍 🔥 ❤ 🔥 😍 🔥 😁 😁 😁 😁
goodmorning❤,1.178459372134916e+18,❤
hello everyone meet club moderator hahahahaha❤  …,1.1784593660909322e+18,❤
  please playwhatami             favorite song❤❤,1.178459365810098e+18,❤ ❤
ah gemas banget thanks darl love ❤   ,1.1784593603824435e+18,❤
absolutely precious❤❤❤❤,1.1784593601895465e+18,❤ ❤ ❤ ❤
ill stop ❤,1.1784593582687107e+18,❤
excited go lake tahoe baby  celebrate us❤,1.1784593518849475e+18,❤
29 million views ❤❤❤ lets go ,1.1784593299025795e+18,❤ ❤ ❤
ay muchas gracias❤,1.178459318225637e+18,❤
online last fancyladysunday pretty lingerie ❤ ,1.1784593175251968e+18,❤
  much love blessings family congratulations wonderful news ❤❤,1.1784593171769508e+18,❤ 🙏
thank much ❤❤,1.1784593167618744e+18,❤ ❤
oh ashley thats adorable still makes happy seeing two romantic goofballs 🐰🐰,1.1784593155076178e+18,🐰 ❤
gosh im worried  hope well 🙏    thanks telling news 🙏,1.178459313905574e+18,🙏 ❤
woman ❤❤❤❤  …,1.178459312395567e+18,❤ ❤ ❤ ❤
happy birthday po❤,1.1784593108057702e+18,❤
john nick nac collection coming along great ❤ ,1.178459310566736e+18,❤
stay strong bpd days thing remember tomorrow another different day ❤❤❤,1.1784593071568896e+18,❤ ❤ ❤
complete guide nominating yoo jeongyeon 💕    please wait official comment post today 7pm kst 💕    everyone encouraged retweet pin profile much possible 💕    deadline nomination  november 30 2019 💕 ,1.1784593067330803e+18,💕 ❤ 🙏 ✅
playwhatami           omg going blocked everyone guys love you❤            ,1.1784593064732672e+18,❤
100000 us  ❤,1.1784593033610772e+18,❤
awesome ❤❤❤,1.1784593012848515e+18,❤ ❤ ❤
retweet want help ethans follow ❤ many mutuals getting follow want help people ❤,1.1784593012805015e+18,❤ 😊
  hope put oaties recipe instagram id love make look delicious ❤,1.178459296889266e+18,❤
taken momma bonnie   love 🖤🖤🖤  1 🖤🖤🖤🖤🖤 — oceanside ca  …,1.1784592938064527e+18,🖤 ❤ 🖤 😂 🤣 🖕 🤣 😂
beautiful wife love much   😍😍😍 😍😍😍 😍😍😍  …,1.178459283710595e+18,😍 😍 😍 😘 😘 😘 ❤ ❤ ❤
thank sm 🥺🥺,1.1784592797555343e+18,🥺 ❤
woah ❤ rt   drop work perfectly ❤  …,1.1784592747263672e+18,❤ 💀
two good doggos rainbow❤ ,1.1784592703559025e+18,❤
💙💙💙💙💙💙💙💙💙💙  minshewmagic minshewmania …,1.1784592676172145e+18,💙 💕 💖 💗 💞 💝 💘 💓 💟 ❤
happy new year rabbi thank uplifting prayer also us peace blessings   🙏🙏,1.1784592675794698e+18,🙏 ❤
love ❤,1.1784592611244483e+18,❤
awwwwk heart ❤  …,1.178459256758182e+18,❤
combo soap  essence rm120 free pos ✔    combo cleanser  essence rm124 free pos ✔    combo soap  serum rm100 free pos ✔    combo cleanser  serum rm104 free pos✔    combo serum  essence rm150 free pos✔     free postage sm  ss  freegifts✔     dm purchasee    ✔,1.178459250592338e+18,✔ ✔ ✔ ✔ ✔ 🎁 ❤
newprofilepic  graduated 💃💃💃💃 ,1.1784592490322575e+18,💃 💃 ❤ ❤
signing days blessed❤,1.1784592423465367e+18,❤
ka nindot sa akong morning thank lord☹☹,1.1784592188624732e+18,☹ ❤
thank sm baby congrats ❤,1.1784592151255163e+18,❤
goodmorninggg❤,1.178459214953382e+18,❤
mothers love ❤  …,1.178459210381529e+18,❤
arrepiantee 😮😮  …,1.1784592097357824e+18,😮 ❤
look face priceless time speaks volumes 🤣🤣,1.178459191670956e+18,🤣 ❤
tell us    1mary josephine sartin  2 taken   3 pnebecause  4 300  5 messnger  6  7 hrc  8 fil  9 wala  10 idk  11 plastic ppl  12 ala  13 food   14 tahimik gala ek buddy ❤labyou couz    ♡ questions,1.178459190521516e+18,❤
